id,name,description,image,Accessory,Background,Beard,Body,Clothes,Eyes,Glasses,Hair,Hat,Head,Moon,Mouth,Unique
5485,Sneaky Vampire #5485,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5485_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5485.png,Silver Hoop,Forest Green,None,Cyborg,Sea Captain,Red Eyes,Pit Viper Hot,Base,Kings Crown,Cyborg,Moon,Black Lipstick,
5486,Sneaky Vampire #5486,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5486_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5486.png,Drool,Teal,None,Zombie,Old Worn Coat,Blue Laser,None,Gold,Halo,Zombie,Moon,Base,
5487,Sneaky Vampire #5487,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5487_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5487.png,None,Green,None,Burning,Business Suit,Red Eyes,Cool Shades,Green,Cat Ears White,Burning,Sun,Red Lipstick,
5488,Sneaky Vampire #5488,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5488_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5488.png,Drool,Orange,None,Burning,Navy Admiral,Demonic,None,Red,Tennis Headband Red,Burning,Sun,Base,
5489,Sneaky Vampire #5489,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5489_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5489.png,Cross,Blue,Stubble,Blue,Vampire Lord,Dark,Blindfold,Black,None,Blue,Sun,Disgust,
549,Sneaky Vampire #549,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/549_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/549.png,Joint,Rust Brown,None,Blue,Space Governor,Black,None,Brown,Blue Cap,Blue,Moon,Gold Grills,
5490,Sneaky Vampire #5490,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5490_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5490.png,Gold Stud,Magenta,Goatee,Blue,Turtleneck,Gold Eyes,Glasses,Purple,Halo,Blue,Blood Moon,Rotten Teeth,
5491,Sneaky Vampire #5491,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5491_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5491.png,None,Twilight Purple,None,Shadow,Red Hoodie,Red Eyes,Holo Shades,Base,Witch Hunter,Shadow,Blood Moon,Base,
5492,Sneaky Vampire #5492,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5492_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5492.png,Drool,Rust Brown,None,Blue,None,Red Laser,None,Black,Crooked Fedora,Blue,Moon,Base,
5493,Sneaky Vampire #5493,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5493_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5493.png,Cross,Teal,Stubble,Cyborg,Black Tracksuit,Black,Holo Shades,Gold,None,Cyborg,Moon,Diamond Grills,
5494,Sneaky Vampire #5494,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5494_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5494.png,None,Rust Brown,Stubble,Blue,Old Worn Coat,Bloodshot,Holo Shades,Grey,Green Beret,Blue,Sun,Diamond Fangs,
5495,Sneaky Vampire #5495,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5495_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5495.png,Paperclip Earring,Pink,Moustache,Blue,Blue Hoodie,Single Gold Eye,Glasses,Blue,Black Cap,Blue,Blood Moon,Base,
5496,Sneaky Vampire #5496,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5496_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5496.png,Long Ciggy,Dark Teal,None,Purple Count,Red Tracksuit,Red Eyes,Eye Patch,Brown,None,Purple Count,Sun,Base,
5497,Sneaky Vampire #5497,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5497_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5497.png,Drool,Green,Big Beard,Blue,Prison Uniform,Red Eyes,Blindfold,Blond,None,Blue,Sun,Base,
5498,Sneaky Vampire #5498,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5498_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5498.png,Pipe,Pastel Green,None,Nightcrawler,Brown Fur Coat,Blue,None,Base,Laser Moth,Nightcrawler,Moon,Rainbow Grills,
5499,Sneaky Vampire #5499,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5499_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5499.png,Silver Hoop,Pink,Stubble,Blue,Celtics Jersey,Demonic,Monocle,Black,Tennis Headband Red,Blue,Moon,Diamond Grills,
55,Sneaky Vampire #55,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/55_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/55.png,Joint,Cool Brown,None,Blue,Bulls Jersey,Blue,Blindfold,Blond,None,Blue,Moon,Single Bloody Tooth,
550,Sneaky Vampire #550,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/550_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/550.png,None,Orange,None,Blue,Sea Captain,Red Eyes,Eye Patch,Purple,SVS Cap,Blue,Moon,Tongue,
5500,Sneaky Vampire #5500,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5500_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5500.png,Gold Stud,Orange,None,Cyborg,Lakers Jersey,Black,Pit Viper Hot,Base,Tennis Headband Red,Cyborg,Sun,Bloody Mouth,
5501,Sneaky Vampire #5501,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5501_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5501.png,Long Ciggy,Teal,None,Blue,Jiangshi Black,Red Laser,None,Grey,Stake,Blue,Sun,Base,
5502,Sneaky Vampire #5502,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5502_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5502.png,Pipe,Light Red,None,Cyborg,Red Hoodie,Red Eyes,Holo Shades,Blond,None,Cyborg,Moon,Base,
5503,Sneaky Vampire #5503,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5503_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5503.png,None,Rust Brown,None,Nightcrawler,Old Worn Coat,Black,Old Fashioned Glasses,Grey,None,Nightcrawler,Sun,Tongue,
5504,Sneaky Vampire #5504,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5504_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5504.png,Cross,Cool Brown,Moustache,Blue,Turtleneck,Blue,Holo Shades,Base,Crossbow Bolt,Blue,Moon,Pierced Tongue,
5505,Sneaky Vampire #5505,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5505_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5505.png,None,Blue,Big Beard,Sparkle,Flannel,Red Eyes,Eye Patch,Blond,Green Beret,Sparkle,Moon,Rotten Teeth,
5506,Sneaky Vampire #5506,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5506_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5506.png,Long Ciggy,Maroon,Big Beard,Blue,Slayer,Red Eyes,Blindfold,Brown,None,Blue,Blood Moon,Single Diamond Tooth,
5507,Sneaky Vampire #5507,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5507_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5507.png,None,Dark Teal,Big Beard,Shadow,Army General,Red Eyes,Old Fashioned Glasses,Purple,Green Beret,Shadow,Sun,Bloody Mouth,
5508,Sneaky Vampire #5508,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5508_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5508.png,None,Dark Teal,Stubble,Shadow,Black Tracksuit,Bloodshot,Cool Shades,Blue,None,Shadow,Sun,Base,
5509,Sneaky Vampire #5509,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5509_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5509.png,None,Magenta,Big Beard,Blue,Vampire Nobility,Red Eyes,Eye Patch,Green,Black Cap,Blue,Moon,Pierced Tongue,
551,Sneaky Vampire #551,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/551_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/551.png,Gold Hoop,Orange,None,Blue,Army General,Demonic,Old Fashioned Glasses,Base,Headphones,Blue,Moon,Tongue,
5510,Sneaky Vampire #5510,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5510_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5510.png,None,Forest Green,None,Cyborg,Slayer,Blue,The Hitman,Base,Kings Crown,Cyborg,Sun,Tongue,
5511,Sneaky Vampire #5511,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5511_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5511.png,Gold Hoop,Forest Green,None,Blue,Red Hoodie,Black,Blindfold,Green,None,Blue,Moon,Single Bloody Tooth,
5512,Sneaky Vampire #5512,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5512_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5512.png,Diamond Stud,Magenta,Stubble,Purple Count,Slayer,Blue,Glasses,Base,None,Purple Count,Moon,Red Lipstick,
5513,Sneaky Vampire #5513,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5513_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5513.png,None,Blue,None,Blue,Pajamas,Red Eyes,Old Fashioned Glasses,Blond,Giant Moth,Blue,Moon,Gold Fangs,
5514,Sneaky Vampire #5514,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5514_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5514.png,None,Maroon,Stubble,Blue,Reaver Shroud,No Pupils,Pit Viper Cool,Black,Mini Crown,Blue,Blood Moon,Base,
5515,Sneaky Vampire #5515,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5515_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5515.png,None,Red,Stubble,Cyborg,Celtics Jersey,Blue,Anime Hero Sunglasses,Brown,None,Cyborg,Moon,Base,
5516,Sneaky Vampire #5516,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5516_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5516.png,Cross,Teal,None,Zombie,Old Worn Coat,Blue,None,Blond,Laser Moth,Zombie,Sun,Pierced Tongue,
5517,Sneaky Vampire #5517,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5517_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5517.png,None,Blue,None,Burning,Bloody Singlet,Red Eyes,Holo Shades,Base,Black Cap,Burning,Sun,Base,
5518,Sneaky Vampire #5518,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5518_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5518.png,Drool,Forest Green,None,Sparkle,Daywalker,Black,Cool Shades,Base,Tennis Headband Blue,Sparkle,Moon,Base,
5519,Sneaky Vampire #5519,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5519_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5519.png,Cigar,Orange,Goatee,Cyborg,Sea Captain,Blue,Eye Patch,Red,Crossbow Bolt,Cyborg,Moon,Base,
552,Sneaky Vampire #552,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/552_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/552.png,None,Orange,Moustache,Nightcrawler,OnlyFangs Shirt,Red Eyes,Blindfold,Black,None,Nightcrawler,Sun,Gold Fangs,
5520,Sneaky Vampire #5520,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5520_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5520.png,None,Teal,None,Purple Count,Leather Jacket,Dark,Anime Hero Sunglasses,Black,None,Purple Count,Moon,Tongue,
5521,Sneaky Vampire #5521,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5521_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5521.png,Cross,Light Red,None,Cyborg,Black Hoodie,Blue Laser,None,Blond,Flat Cap,Cyborg,Moon,Diamond Fangs,
5522,Sneaky Vampire #5522,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5522_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5522.png,Cigar,Forest Green,Moustache,Blue,Cloak,Red Eyes,Anime Hero Sunglasses,Purple,None,Blue,Moon,Base,
5523,Sneaky Vampire #5523,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5523_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5523.png,Paperclip Earring,Orange,None,Nightcrawler,Slayer,Red Eyes,Blindfold,Base,None,Nightcrawler,Sun,Gold Grills,
5524,Sneaky Vampire #5524,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5524_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5524.png,Cigar,Green,None,Sparkle,Vampire Nobility,Red Eyes,Glasses,Base,Green Beret,Sparkle,Moon,Red Lipstick,
5525,Sneaky Vampire #5525,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5525_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5525.png,Drool,Red,None,Nightcrawler,White Tux,Red Eyes,Cool Shades,Platinum,Tennis Headband Blue,Nightcrawler,Blood Moon,Base,
5526,Sneaky Vampire #5526,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5526_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5526.png,None,Cool Brown,Big Beard,Blue,OnlyFangs Shirt,Blue Laser,None,Purple,Red Beret,Blue,Sun,Single Diamond Tooth,
5527,Sneaky Vampire #5527,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5527_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5527.png,Cigar,Teal,Big Beard,Blue,None,Blue,Old Fashioned Glasses,Grey,Witch Hunter,Blue,Moon,Red Lipstick,
5528,Sneaky Vampire #5528,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5528_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5528.png,Flu Mask,Forest Green,None,Blue,Leather Jacket,Black,Eye Patch,Brown,Spinner Cap,Blue,Moon,Base,
5529,Sneaky Vampire #5529,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5529_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5529.png,None,Twilight Purple,None,Cyborg,OnlyFangs Shirt,No Pupils,Eye Patch,Brown,Mini Crown,Cyborg,Moon,Single Bloody Tooth,
553,Sneaky Vampire #553,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/553_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/553.png,None,Teal,None,Gold,Detective Trenchcoat,Black,Pit Viper Hot,Blue,None,Gold,Moon,Tongue,
5530,Sneaky Vampire #5530,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5530_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5530.png,Pipe,Maroon,Moustache,Blue,OnlyFangs Shirt,Blue Laser,None,Blue,Kings Crown,Blue,Moon,Base,
5531,Sneaky Vampire #5531,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5531_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5531.png,Silver Hoop,Cool Brown,None,Cyborg,Lakers Jersey,Blue,Cool Shades,Base,Red Cap,Cyborg,Moon,Tongue,
5532,Sneaky Vampire #5532,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5532_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5532.png,Ciggy,Pea Green,None,Shadow,Black Hoodie,Black,Anime Hero Sunglasses,Blue,None,Shadow,Moon,Base,
5533,Sneaky Vampire #5533,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5533_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5533.png,None,Forest Green,Big Beard,Blue,None,Black,Anime Hero Sunglasses,Base,None,Blue,Moon,Disgust,
5534,Sneaky Vampire #5534,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5534_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5534.png,Pipe,Orange,Stubble,Blue,Cloak,Red Eyes,The Hitman,Purple,Sea Captain,Blue,Moon,Gold Fangs,
5535,Sneaky Vampire #5535,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5535_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5535.png,Pipe,Pea Green,Stubble,Purple Count,Brown Fur Coat,Blue,None,Brown,Jiangshi,Purple Count,Sun,Base,
5536,Sneaky Vampire #5536,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5536_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5536.png,None,Teal,None,Blue,Brown Fur Coat,Red Eyes,3D Glasses,Blond,SVS Cap,Blue,Moon,Disgust,
5537,Sneaky Vampire #5537,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5537_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5537.png,Silver Hoop,Red,None,Shadow,Black Hoodie,Blue,Holo Shades,Gold,None,Shadow,Moon,Base,
5538,Sneaky Vampire #5538,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5538_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5538.png,Drool,Blue,Big Beard,Burning,Black Tracksuit,Black,Old Fashioned Glasses,Black,Witch Hunter,Burning,Sun,Base,
5539,Sneaky Vampire #5539,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5539_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5539.png,None,Rust Brown,None,Purple Count,Army General,Single Gold Eye,VR Headset,Black,None,Purple Count,Blood Moon,Gold Grills,
554,Sneaky Vampire #554,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/554_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/554.png,None,Maroon,None,Purple Count,Bulls Jersey,Bloodshot,None,Platinum,Witch Hunter,Purple Count,Moon,Base,
5540,Sneaky Vampire #5540,[Image without background](https://ipfs.io/ipfs/bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5540_no_bg.png),ipfs://bafybeibltrk5hoi5p3swpiw5wnthqxh7z5xvker6xlqjqjfvqdpgbb4asi/5540.png,Gold Stud,Maroon,None,Nightcrawler,Blue Hoodie,Red Eyes,Blindfold,Black,None,Nightcrawler,Moon,Pierced Tongue,
